Año,Mes,Día,Precio Bolsa Nacional,CEE,CERE,Precio Escasez,Precio Escasez Activación
2003,6,23,63.5027,33.8880,32.5115,,
2003,6,24,61.8269,33.8880,32.5115,,
2003,6,25,63.0131,33.8880,32.5115,,
2003,6,26,63.4860,33.8880,32.5115,,
2003,6,27,63.2777,33.8880,32.5115,,
2003,6,28,62.0735,33.8880,32.5115,,
2003,6,29,62.1723,33.8880,32.5115,,
2003,6,30,63.5648,33.8880,32.5115,,
2003,7,1,64.1311,30.8610,31.0671,,
2003,7,2,66.6353,30.8610,31.0671,,
2003,7,3,66.5182,30.8610,31.0671,,
2003,7,4,64.3228,30.8610,31.0671,,
2003,7,5,66.1640,30.8610,31.0671,,
2003,7,6,67.1144,30.8610,31.0671,,
2003,7,7,70.7853,30.8610,31.0671,,
2003,7,8,68.7019,30.8610,31.0671,,
2003,7,9,70.7936,30.8610,31.0671,,
2003,7,10,70.3061,30.8610,31.0671,,
2003,7,11,72.4557,30.8610,31.0671,,
2003,7,12,71.6436,30.8610,31.0671,,
2003,7,13,71.8519,30.8610,31.0671,,
2003,7,14,73.0382,30.8610,31.0671,,
2003,7,15,71.4978,30.8610,31.0671,,
2003,7,16,71.2848,30.8610,31.0671,,
2003,7,17,72.1015,30.8610,31.0671,,
2003,7,18,72.6353,30.8610,31.0671,,
2003,7,19,71.9353,30.8610,31.0671,,
2003,7,20,71.9270,30.8610,31.0671,,
2003,7,21,72.3432,30.8610,31.0671,,
2003,7,22,71.6428,30.8610,31.0671,,
2003,7,23,71.7578,30.8610,31.0671,,
2003,7,24,71.7294,30.8610,31.0671,,
2003,7,25,71.7086,30.8610,31.0671,,
2003,7,26,70.5690,30.8610,31.0671,,
2003,7,27,67.3086,30.8610,31.0671,,
2003,7,28,68.8165,30.8610,31.0671,,
2003,7,29,68.7398,30.8610,31.0671,,
2003,7,30,69.7728,30.8610,31.0671,,
2003,7,31,67.4478,30.8610,31.0671,,
2003,8,1,65.4922,31.5730,30.1610,,
2003,8,2,63.0463,31.5730,30.1610,,
2003,8,3,61.0755,31.5730,30.1610,,
2003,8,4,63.7838,31.5730,30.1610,,
2003,8,5,66.8528,31.5730,30.1610,,
2003,8,6,58.9380,31.5730,30.1610,,
2003,8,7,59.4255,31.5730,30.1610,,
2003,8,8,59.2072,31.5730,30.1610,,
2003,8,9,58.9397,31.5730,30.1610,,
2003,8,10,58.9526,31.5730,30.1610,,
2003,8,11,62.0505,31.5730,30.1610,,
2003,8,12,64.7897,31.5730,30.1610,,
2003,8,13,67.2997,31.5730,30.1610,,
2003,8,14,65.2043,31.5730,30.1610,,
2003,8,15,67.4813,31.5730,30.1610,,
2003,8,16,71.7713,31.5730,30.1610,,
2003,8,17,68.8797,31.5730,30.1610,,
2003,8,18,69.1252,31.5730,30.1610,,
2003,8,19,69.2318,31.5730,30.1610,,
2003,8,20,72.9422,31.5730,30.1610,,
2003,8,21,70.8172,31.5730,30.1610,,
2003,8,22,68.1630,31.5730,30.1610,,
2003,8,23,68.3026,31.5730,30.1610,,
2003,8,24,64.7547,31.5730,30.1610,,
2003,8,25,67.7588,31.5730,30.1610,,
2003,8,26,75.4422,31.5730,30.1610,,
2003,8,27,70.5347,31.5730,30.1610,,
2003,8,28,67.0928,31.5730,30.1610,,
2003,8,29,62.9928,31.5730,30.1610,,
2003,8,30,58.2755,31.5730,30.1610,,
2003,8,31,52.7130,31.5730,30.1610,,
2003,9,1,60.4331,31.6200,30.9358,,
2003,9,2,68.6003,31.6200,30.9358,,
2003,9,3,67.7888,31.6200,30.9358,,
2003,9,4,67.2204,31.6200,30.9358,,
2003,9,5,70.5724,31.6200,30.9358,,
2003,9,6,62.7701,31.6200,30.9358,,
2003,9,7,61.0581,31.6200,30.9358,,
2003,9,8,75.1056,31.6200,30.9358,,
2003,9,9,73.7224,31.6200,30.9358,,
2003,9,10,78.3110,31.6200,30.9358,,
2003,9,11,63.9880,31.6200,30.9358,,
2003,9,12,62.0116,31.6200,30.9358,,
2003,9,13,53.4554,31.6200,30.9358,,
2003,9,14,61.2704,31.6200,30.9358,,
2003,9,15,62.7854,31.6200,30.9358,,
2003,9,16,59.2431,31.6200,30.9358,,
2003,9,17,56.2791,31.6200,30.9358,,
2003,9,18,56.1064,31.6200,30.9358,,
2003,9,19,56.4304,31.6200,30.9358,,
2003,9,20,56.6245,31.6200,30.9358,,
2003,9,21,50.7939,31.6200,30.9358,,
2003,9,22,62.3006,31.6200,30.9358,,
2003,9,23,65.5089,31.6200,30.9358,,
2003,9,24,56.7193,31.6200,30.9358,,
2003,9,25,62.7275,31.6200,30.9358,,
2003,9,26,61.8158,31.6200,30.9358,,
2003,9,27,60.8389,31.6200,30.9358,,
2003,9,28,59.9408,31.6200,30.9358,,
2003,9,29,60.0824,31.6200,30.9358,,
2003,9,30,60.2824,31.6200,30.9358,,
2003,10,1,57.8365,30.8170,30.2493,,
2003,10,2,56.4740,30.8170,30.2493,,
2003,10,3,53.7782,30.8170,30.2493,,
2003,10,4,53.6990,30.8170,30.2493,,
2003,10,5,53.9490,30.8170,30.2493,,
2003,10,6,55.5324,30.8170,30.2493,,
2003,10,7,59.6615,30.8170,30.2493,,
2003,10,8,58.3448,30.8170,30.2493,,
2003,10,9,54.9823,30.8170,30.2493,,
2003,10,10,55.7648,30.8170,30.2493,,
2003,10,11,56.1861,30.8170,30.2493,,
2003,10,12,55.1115,30.8170,30.2493,,
2003,10,13,53.6615,30.8170,30.2493,,
2003,10,14,62.3823,30.8170,30.2493,,
2003,10,15,53.6782,30.8170,30.2493,,
2003,10,16,53.6923,30.8170,30.2493,,
2003,10,17,51.2657,30.8170,30.2493,,
2003,10,18,51.9407,30.8170,30.2493,,
2003,10,19,52.3573,30.8170,30.2493,,
2003,10,20,53.3615,30.8170,30.2493,,
2003,10,21,51.7492,30.8170,30.2493,,
2003,10,22,53.8757,30.8170,30.2493,,
2003,10,23,53.9736,30.8170,30.2493,,
2003,10,24,54.0407,30.8170,30.2493,,
2003,10,25,54.6114,30.8170,30.2493,,
2003,10,26,54.9573,30.8170,30.2493,,
2003,10,27,55.0369,30.8170,30.2493,,
2003,10,28,57.7282,30.8170,30.2493,,
2003,10,29,58.7865,30.8170,30.2493,,
2003,10,30,60.9611,30.8170,30.2493,,
2003,10,31,60.9366,30.8170,30.2493,,
2003,11,1,60.2007,32.1560,30.5525,,
2003,11,2,57.8007,32.1560,30.5525,,
2003,11,3,58.7552,32.1560,30.5525,,
2003,11,4,60.5715,32.1560,30.5525,,
2003,11,5,60.7002,32.1560,30.5525,,
2003,11,6,60.6173,32.1560,30.5525,,
2003,11,7,59.7298,32.1560,30.5525,,
2003,11,8,60.6548,32.1560,30.5525,,
2003,11,9,61.8833,32.1560,30.5525,,
2003,11,10,60.7673,32.1560,30.5525,,
2003,11,11,62.0132,32.1560,30.5525,,
2003,11,12,65.4339,32.1560,30.5525,,
2003,11,13,64.9177,32.1560,30.5525,,
2003,11,14,62.3564,32.1560,30.5525,,
2003,11,15,62.2423,32.1560,30.5525,,
2003,11,16,61.5048,32.1560,30.5525,,
2003,11,17,62.4631,32.1560,30.5525,,
2003,11,18,63.1361,32.1560,30.5525,,
2003,11,19,66.6391,32.1560,30.5525,,
2003,11,20,66.3258,32.1560,30.5525,,
2003,11,21,73.6476,32.1560,30.5525,,
2003,11,22,73.5510,32.1560,30.5525,,
2003,11,23,67.9673,32.1560,30.5525,,
2003,11,24,68.6569,32.1560,30.5525,,
2003,11,25,66.0382,32.1560,30.5525,,
2003,11,26,64.8623,32.1560,30.5525,,
2003,11,27,63.9798,32.1560,30.5525,,
2003,11,28,64.6319,32.1560,30.5525,,
2003,11,29,65.1061,32.1560,30.5525,,
2003,11,30,62.8657,32.1560,30.5525,,
2003,12,1,61.2185,31.5670,30.7193,,
2003,12,2,55.4069,31.5670,30.7193,,
2003,12,3,57.2506,31.5670,30.7193,,
2003,12,4,53.3035,31.5670,30.7193,,
2003,12,5,49.3815,31.5670,30.7193,,
2003,12,6,46.2148,31.5670,30.7193,,
2003,12,7,43.5858,31.5670,30.7193,,
2003,12,8,41.9981,31.5670,30.7193,,
2003,12,9,42.8710,31.5670,30.7193,,
2003,12,10,46.0690,31.5670,30.7193,,
2003,12,11,48.3611,31.5670,30.7193,,
2003,12,12,49.1524,31.5670,30.7193,,
2003,12,13,51.1316,31.5670,30.7193,,
2003,12,14,52.3815,31.5670,30.7193,,
2003,12,15,53.7315,31.5670,30.7193,,
2003,12,16,54.8023,31.5670,30.7193,,
2003,12,17,53.6940,31.5670,30.7193,,
2003,12,18,53.5231,31.5670,30.7193,,
2003,12,19,53.4273,31.5670,30.7193,,
2003,12,20,50.3856,31.5670,30.7193,,
2003,12,21,52.0690,31.5670,30.7193,,
2003,12,22,55.7507,31.5670,30.7193,,
2003,12,23,55.6345,31.5670,30.7193,,
2003,12,24,52.9606,31.5670,30.7193,,
2003,12,25,55.2648,31.5670,30.7193,,
2003,12,26,55.3934,31.5670,30.7193,,
2003,12,27,54.6919,31.5670,30.7193,,
2003,12,28,57.1851,31.5670,30.7193,,
2003,12,29,57.3023,31.5670,30.7193,,
2003,12,30,54.8398,31.5670,30.7193,,
2003,12,31,53.7562,31.5670,30.7193,,
2004,1,1,54.4752,32.5640,30.9559,,
2004,1,2,58.2669,32.5640,30.9559,,
2004,1,3,59.8294,32.5640,30.9559,,
2004,1,4,58.3544,32.5640,30.9559,,
2004,1,5,58.5482,32.5640,30.9559,,
2004,1,6,59.0544,32.5640,30.9559,,
2004,1,7,58.8211,32.5640,30.9559,,
2004,1,8,56.2044,32.5640,30.9559,,
2004,1,9,55.3544,32.5640,30.9559,,
2004,1,10,51.4002,32.5640,30.9559,,
2004,1,11,49.3502,32.5640,30.9559,,
2004,1,12,46.1836,32.5640,30.9559,,
2004,1,13,48.9565,32.5640,30.9559,,
2004,1,14,52.5398,32.5640,30.9559,,
2004,1,15,53.0169,32.5640,30.9559,,
2004,1,16,59.5169,32.5640,30.9559,,
2004,1,17,61.5669,32.5640,30.9559,,
2004,1,18,59.6086,32.5640,30.9559,,
2004,1,19,62.9461,32.5640,30.9559,,
2004,1,20,64.8086,32.5640,30.9559,,
2004,1,21,64.0273,32.5640,30.9559,,
2004,1,22,65.5586,32.5640,30.9559,,
2004,1,23,65.3961,32.5640,30.9559,,
2004,1,24,62.0586,32.5640,30.9559,,
2004,1,25,59.6002,32.5640,30.9559,,
2004,1,26,63.5377,32.5640,30.9559,,
2004,1,27,66.9398,32.5640,30.9559,,
2004,1,28,63.7711,32.5640,30.9559,,
2004,1,29,64.6169,32.5640,30.9559,,
2004,1,30,60.4586,32.5640,30.9559,,
2004,1,31,60.4152,32.5640,30.9559,,
2004,2,1,59.5301,33.1230,30.6490,,
2004,2,2,57.8843,33.1230,30.6490,,
2004,2,3,58.5510,33.1230,30.6490,,
2004,2,4,62.0344,33.1230,30.6490,,
2004,2,5,61.5176,33.1230,30.6490,,
2004,2,6,67.3093,33.1230,30.6490,,
2004,2,7,65.7093,33.1230,30.6490,,
2004,2,8,69.4843,33.1230,30.6490,,
2004,2,9,68.8010,33.1230,30.6490,,
2004,2,10,68.5135,33.1230,30.6490,,
2004,2,11,72.8472,33.1230,30.6490,,
2004,2,12,72.7051,33.1230,30.6490,,
2004,2,13,69.5218,33.1230,30.6490,,
2004,2,14,73.9426,33.1230,30.6490,,
2004,2,15,74.2239,33.1230,30.6490,,
2004,2,16,74.0301,33.1230,30.6490,,
2004,2,17,73.5068,33.1230,30.6490,,
2004,2,18,79.6135,33.1230,30.6490,,
2004,2,19,79.7864,33.1230,30.6490,,
2004,2,20,78.0676,33.1230,30.6490,,
2004,2,21,76.2135,33.1230,30.6490,,
2004,2,22,75.4843,33.1230,30.6490,,
2004,2,23,75.3360,33.1230,30.6490,,
2004,2,24,75.1005,33.1230,30.6490,,
2004,2,25,74.5793,33.1230,30.6490,,
2004,2,26,65.2473,33.1230,30.6490,,
2004,2,27,75.3176,33.1230,30.6490,,
2004,2,28,72.6885,33.1230,30.6490,,
2004,2,29,64.0770,33.1230,30.6490,,
2004,3,1,81.3518,29.9570,28.2470,,
2004,3,2,80.8883,29.9570,28.2470,,
2004,3,3,78.9517,29.9570,28.2470,,
2004,3,4,77.9567,29.9570,28.2470,,
2004,3,5,76.9812,29.9570,28.2470,,
2004,3,6,76.9433,29.9570,28.2470,,
2004,3,7,75.7900,29.9570,28.2470,,
2004,3,8,76.1074,29.9570,28.2470,,
2004,3,9,74.7621,29.9570,28.2470,,
2004,3,10,73.6379,29.9570,28.2470,,
2004,3,11,72.1292,29.9570,28.2470,,
2004,3,12,71.2546,29.9570,28.2470,,
2004,3,13,72.2354,29.9570,28.2470,,
2004,3,14,70.2650,29.9570,28.2470,,
2004,3,15,71.0858,29.9570,28.2470,,
2004,3,16,67.8650,29.9570,28.2470,,
2004,3,17,68.1558,29.9570,28.2470,,
2004,3,18,66.9192,29.9570,28.2470,,
2004,3,19,73.2983,29.9570,28.2470,,
2004,3,20,72.1200,29.9570,28.2470,,
2004,3,21,68.4733,29.9570,28.2470,,
2004,3,22,72.6937,29.9570,28.2470,,
2004,3,23,79.7009,29.9570,28.2470,,
2004,3,24,73.8073,29.9570,28.2470,,
2004,3,25,73.8729,29.9570,28.2470,,
2004,3,26,72.6625,29.9570,28.2470,,
2004,3,27,71.3587,29.9570,28.2470,,
2004,3,28,68.8146,29.9570,28.2470,,
2004,3,29,66.4464,29.9570,28.2470,,
2004,3,30,69.9735,29.9570,28.2470,,
2004,3,31,71.0068,29.9570,28.2470,,
2004,4,1,81.7431,31.7950,29.6588,,
2004,4,2,74.3301,31.7950,29.6588,,
2004,4,3,82.2388,31.7950,29.6588,,
2004,4,4,72.4055,31.7950,29.6588,,
2004,4,5,78.6093,31.7950,29.6588,,
2004,4,6,67.3972,31.7950,29.6588,,
2004,4,7,62.6722,31.7950,29.6588,,
2004,4,8,67.1284,31.7950,29.6588,,
2004,4,9,62.7038,31.7950,29.6588,,
2004,4,10,63.8555,31.7950,29.6588,,
2004,4,11,64.1555,31.7950,29.6588,,
2004,4,12,80.1338,31.7950,29.6588,,
2004,4,13,79.1060,31.7950,29.6588,,
2004,4,14,76.9796,31.7950,29.6588,,
2004,4,15,76.6259,31.7950,29.6588,,
2004,4,16,73.2801,31.7950,29.6588,,
2004,4,17,69.0530,31.7950,29.6588,,
2004,4,18,68.8676,31.7950,29.6588,,
2004,4,19,67.0598,31.7950,29.6588,,
2004,4,20,72.5423,31.7950,29.6588,,
2004,4,21,70.2537,31.7950,29.6588,,
2004,4,22,71.3223,31.7950,29.6588,,
2004,4,23,69.5722,31.7950,29.6588,,
2004,4,24,67.8805,31.7950,29.6588,,
2004,4,25,65.5305,31.7950,29.6588,,
2004,4,26,63.8087,31.7950,29.6588,,
2004,4,27,64.7722,31.7950,29.6588,,
2004,4,28,67.0055,31.7950,29.6588,,
2004,4,29,70.2884,31.7950,29.6588,,
2004,4,30,68.3138,31.7950,29.6588,,
2004,5,1,69.2269,29.9290,29.6976,,
2004,5,2,68.0894,29.9290,29.6976,,
2004,5,3,69.5572,29.9290,29.6976,,
2004,5,4,71.4281,29.9290,29.6976,,
2004,5,5,69.8849,29.9290,29.6976,,
2004,5,6,72.9394,29.9290,29.6976,,
2004,5,7,74.8936,29.9290,29.6976,,
2004,5,8,74.6182,29.9290,29.6976,,
2004,5,9,70.9353,29.9290,29.6976,,
2004,5,10,77.1517,29.9290,29.6976,,
2004,5,11,76.4881,29.9290,29.6976,,
2004,5,12,78.7515,29.9290,29.6976,,
2004,5,13,79.3864,29.9290,29.6976,,
2004,5,14,92.8897,29.9290,29.6976,,
2004,5,15,85.7307,29.9290,29.6976,,
2004,5,16,84.3932,29.9290,29.6976,,
2004,5,17,92.2959,29.9290,29.6976,,
2004,5,18,86.9568,29.9290,29.6976,,
2004,5,19,79.8036,29.9290,29.6976,,
2004,5,20,73.7781,29.9290,29.6976,,
2004,5,21,69.8488,29.9290,29.6976,,
2004,5,22,66.4353,29.9290,29.6976,,
2004,5,23,60.9269,29.9290,29.6976,,
2004,5,24,60.7265,29.9290,29.6976,,
2004,5,25,67.3084,29.9290,29.6976,,
2004,5,26,67.2119,29.9290,29.6976,,
2004,5,27,66.9484,29.9290,29.6976,,
2004,5,28,61.0265,29.9290,29.6976,,
2004,5,29,53.5144,29.9290,29.6976,,
2004,5,30,52.5936,29.9290,29.6976,,
2004,5,31,60.1603,29.9290,29.6976,,
2004,6,1,57.0946,32.6350,31.1546,,
2004,6,2,55.9613,32.6350,31.1546,,
2004,6,3,57.5457,32.6350,31.1546,,
2004,6,4,53.4780,32.6350,31.1546,,
2004,6,5,52.9863,32.6350,31.1546,,
2004,6,6,52.1780,32.6350,31.1546,,
2004,6,7,54.7280,32.6350,31.1546,,
2004,6,8,60.0378,32.6350,31.1546,,
2004,6,9,57.4632,32.6350,31.1546,,
2004,6,10,57.8340,32.6350,31.1546,,
2004,6,11,60.6363,32.6350,31.1546,,
2004,6,12,57.6655,32.6350,31.1546,,
2004,6,13,50.7488,32.6350,31.1546,,
2004,6,14,50.2071,32.6350,31.1546,,
2004,6,15,52.8330,32.6350,31.1546,,
2004,6,16,50.2216,32.6350,31.1546,,
2004,6,17,50.3446,32.6350,31.1546,,
2004,6,18,47.4551,32.6350,31.1546,,
2004,6,19,42.3451,32.6350,31.1546,,
2004,6,20,41.9363,32.6350,31.1546,,
2004,6,21,41.7251,32.6350,31.1546,,
2004,6,22,48.0196,32.6350,31.1546,,
2004,6,23,47.8946,32.6350,31.1546,,
2004,6,24,48.6321,32.6350,31.1546,,
2004,6,25,54.2071,32.6350,31.1546,,
2004,6,26,45.4488,32.6350,31.1546,,
2004,6,27,43.3405,32.6350,31.1546,,
2004,6,28,43.8321,32.6350,31.1546,,
2004,6,29,48.0990,32.6350,31.1546,,
2004,6,30,55.5026,32.6350,31.1546,,
2004,7,1,51.0648,30.5500,27.7643,,
2004,7,2,48.5312,30.5500,27.7643,,
2004,7,3,48.5347,30.5500,27.7643,,
2004,7,4,48.4393,30.5500,27.7643,,
2004,7,5,51.5768,30.5500,27.7643,,
2004,7,6,50.1847,30.5500,27.7643,,
2004,7,7,48.3976,30.5500,27.7643,,
2004,7,8,55.0747,30.5500,27.7643,,
2004,7,9,51.7143,30.5500,27.7643,,
2004,7,10,50.3976,30.5500,27.7643,,
2004,7,11,45.8393,30.5500,27.7643,,
2004,7,12,53.9351,30.5500,27.7643,,
2004,7,13,63.9601,30.5500,27.7643,,
2004,7,14,57.4185,30.5500,27.7643,,
2004,7,15,56.7726,30.5500,27.7643,,
2004,7,16,54.2476,30.5500,27.7643,,
2004,7,17,53.0351,30.5500,27.7643,,
2004,7,18,50.4643,30.5500,27.7643,,
2004,7,19,52.2893,30.5500,27.7643,,
2004,7,20,52.1768,30.5500,27.7643,,
2004,7,21,54.2789,30.5500,27.7643,,
2004,7,22,53.1393,30.5500,27.7643,,
2004,7,23,54.6268,30.5500,27.7643,,
2004,7,24,53.4976,30.5500,27.7643,,
2004,7,25,52.2768,30.5500,27.7643,,
2004,7,26,58.1726,30.5500,27.7643,,
2004,7,27,55.0226,30.5500,27.7643,,
2004,7,28,55.2435,30.5500,27.7643,,
2004,7,29,54.0310,30.5500,27.7643,,
2004,7,30,52.5225,30.5500,27.7643,,
2004,7,31,51.0476,30.5500,27.7643,,
2004,8,1,50.3724,29.5440,26.2455,,
2004,8,2,52.0932,29.5440,26.2455,,
2004,8,3,54.7805,29.5440,26.2455,,
2004,8,4,57.4099,29.5440,26.2455,,
2004,8,5,60.5761,29.5440,26.2455,,
2004,8,6,60.9515,29.5440,26.2455,,
2004,8,7,57.1599,29.5440,26.2455,,
2004,8,8,54.7015,29.5440,26.2455,,
2004,8,9,56.1390,29.5440,26.2455,,
2004,8,10,57.3011,29.5440,26.2455,,
2004,8,11,54.9344,29.5440,26.2455,,
2004,8,12,54.7351,29.5440,26.2455,,
2004,8,13,54.4749,29.5440,26.2455,,
2004,8,14,55.6932,29.5440,26.2455,,
2004,8,15,50.6599,29.5440,26.2455,,
2004,8,16,51.0016,29.5440,26.2455,,
2004,8,17,53.6391,29.5440,26.2455,,
2004,8,18,50.5807,29.5440,26.2455,,
2004,8,19,51.8140,29.5440,26.2455,,
2004,8,20,52.5765,29.5440,26.2455,,
2004,8,21,53.6015,29.5440,26.2455,,
2004,8,22,51.4807,29.5440,26.2455,,
2004,8,23,54.4974,29.5440,26.2455,,
2004,8,24,53.7561,29.5440,26.2455,,
2004,8,25,54.1727,29.5440,26.2455,,
2004,8,26,54.4057,29.5440,26.2455,,
2004,8,27,53.5182,29.5440,26.2455,,
2004,8,28,50.8015,29.5440,26.2455,,
2004,8,29,49.4311,29.5440,26.2455,,
2004,8,30,50.9018,29.5440,26.2455,,
2004,8,31,55.3600,29.5440,26.2455,,
2004,9,1,57.2633,29.1360,27.7118,,
2004,9,2,77.4491,29.1360,27.7118,,
2004,9,3,64.8424,29.1360,27.7118,,
2004,9,4,60.1049,29.1360,27.7118,,
2004,9,5,58.4508,29.1360,27.7118,,
2004,9,6,57.3258,29.1360,27.7118,,
2004,9,7,63.3152,29.1360,27.7118,,
2004,9,8,56.9504,29.1360,27.7118,,
2004,9,9,49.0133,29.1360,27.7118,,
2004,9,10,49.7221,29.1360,27.7118,,
2004,9,11,49.0382,29.1360,27.7118,,
2004,9,12,49.2508,29.1360,27.7118,,
2004,9,13,51.4391,29.1360,27.7118,,
2004,9,14,54.2424,29.1360,27.7118,,
2004,9,15,56.9892,29.1360,27.7118,,
2004,9,16,60.4716,29.1360,27.7118,,
2004,9,17,55.2883,29.1360,27.7118,,
2004,9,18,52.7633,29.1360,27.7118,,
2004,9,19,51.8259,29.1360,27.7118,,
2004,9,20,56.1184,29.1360,27.7118,,
2004,9,21,61.9708,29.1360,27.7118,,
2004,9,22,64.2341,29.1360,27.7118,,
2004,9,23,69.6748,29.1360,27.7118,,
2004,9,24,64.0529,29.1360,27.7118,,
2004,9,25,64.3294,29.1360,27.7118,,
2004,9,26,63.3674,29.1360,27.7118,,
2004,9,27,69.8205,29.1360,27.7118,,
2004,9,28,69.6125,29.1360,27.7118,,
2004,9,29,70.8437,29.1360,27.7118,,
2004,9,30,73.5804,29.1360,27.7118,,
2004,10,1,72.2332,28.8830,26.8328,,
2004,10,2,70.9457,28.8830,26.8328,,
2004,10,3,67.9081,28.8830,26.8328,,
2004,10,4,73.1796,28.8830,26.8328,,
2004,10,5,73.6165,28.8830,26.8328,,
2004,10,6,76.1088,28.8830,26.8328,,
2004,10,7,77.4651,28.8830,26.8328,,
2004,10,8,69.9373,28.8830,26.8328,,
2004,10,9,69.5623,28.8830,26.8328,,
2004,10,10,68.3790,28.8830,26.8328,,
2004,10,11,73.2679,28.8830,26.8328,,
2004,10,12,70.2930,28.8830,26.8328,,
2004,10,13,76.3492,28.8830,26.8328,,
2004,10,14,68.6498,28.8830,26.8328,,
2004,10,15,68.2290,28.8830,26.8328,,
2004,10,16,67.9498,28.8830,26.8328,,
2004,10,17,69.1790,28.8830,26.8328,,
2004,10,18,72.0831,28.8830,26.8328,,
2004,10,19,74.2116,28.8830,26.8328,,
2004,10,20,76.2118,28.8830,26.8328,,
2004,10,21,74.9325,28.8830,26.8328,,
2004,10,22,75.2073,28.8830,26.8328,,
2004,10,23,72.9494,28.8830,26.8328,,
2004,10,24,67.6790,28.8830,26.8328,,
2004,10,25,71.0375,28.8830,26.8328,,
2004,10,26,67.5208,28.8830,26.8328,,
2004,10,27,75.9165,28.8830,26.8328,,
2004,10,28,73.3825,28.8830,26.8328,,
2004,10,29,72.6486,28.8830,26.8328,,
2004,10,30,69.0577,28.8830,26.8328,,
2004,10,31,68.8665,28.8830,26.8328,,
2004,11,1,68.4608,29.3340,26.8490,,
2004,11,2,74.1364,29.3340,26.8490,,
2004,11,3,68.2449,29.3340,26.8490,,
2004,11,4,75.1360,29.3340,26.8490,,
2004,11,5,72.9316,29.3340,26.8490,,
2004,11,6,70.3900,29.3340,26.8490,,
2004,11,7,67.7983,29.3340,26.8490,,
2004,11,8,65.6608,29.3340,26.8490,,
2004,11,9,66.3440,29.3340,26.8490,,
2004,11,10,70.2816,29.3340,26.8490,,
2004,11,11,62.7485,29.3340,26.8490,,
2004,11,12,68.4046,29.3340,26.8490,,
2004,11,13,66.1026,29.3340,26.8490,,
2004,11,14,66.3775,29.3340,26.8490,,
2004,11,15,66.5733,29.3340,26.8490,,
2004,11,16,72.6511,29.3340,26.8490,,
2004,11,17,66.7159,29.3340,26.8490,,
2004,11,18,65.3025,29.3340,26.8490,,
2004,11,19,65.4175,29.3340,26.8490,,
2004,11,20,62.1191,29.3340,26.8490,,
2004,11,21,59.3275,29.3340,26.8490,,
2004,11,22,64.0362,29.3340,26.8490,,
2004,11,23,62.5983,29.3340,26.8490,,
2004,11,24,63.8041,29.3340,26.8490,,
2004,11,25,68.7149,29.3340,26.8490,,
2004,11,26,64.2733,29.3340,26.8490,,
2004,11,27,66.1025,29.3340,26.8490,,
2004,11,28,66.4733,29.3340,26.8490,,
2004,11,29,68.4320,29.3340,26.8490,,
2004,11,30,75.9937,29.3340,26.8490,,
2004,12,1,69.0562,28.3720,25.8032,,
2004,12,2,63.7146,28.3720,25.8032,,
2004,12,3,65.0479,28.3720,25.8032,,
2004,12,4,63.4937,28.3720,25.8032,,
2004,12,5,63.9521,28.3720,25.8032,,
2004,12,6,70.5740,28.3720,25.8032,,
2004,12,7,68.3854,28.3720,25.8032,,
2004,12,8,67.4521,28.3720,25.8032,,
2004,12,9,68.2482,28.3720,25.8032,,
2004,12,10,70.2982,28.3720,25.8032,,
2004,12,11,64.5104,28.3720,25.8032,,
2004,12,12,64.8479,28.3720,25.8032,,
2004,12,13,67.2312,28.3720,25.8032,,
2004,12,14,71.2021,28.3720,25.8032,,
2004,12,15,65.1771,28.3720,25.8032,,
2004,12,16,63.8396,28.3720,25.8032,,
2004,12,17,63.7897,28.3720,25.8032,,
2004,12,18,63.1812,28.3720,25.8032,,
2004,12,19,63.1187,28.3720,25.8032,,
2004,12,20,64.2979,28.3720,25.8032,,
2004,12,21,66.6647,28.3720,25.8032,,
2004,12,22,80.8935,28.3720,25.8032,,
2004,12,23,69.2187,28.3720,25.8032,,
2004,12,24,68.9229,28.3720,25.8032,,
2004,12,25,71.2229,28.3720,25.8032,,
2004,12,26,71.4729,28.3720,25.8032,,
2004,12,27,68.1104,28.3720,25.8032,,
2004,12,28,68.1687,28.3720,25.8032,,
2004,12,29,70.1604,28.3720,25.8032,,
2004,12,30,69.6604,28.3720,25.8032,,
2004,12,31,68.8062,28.3720,25.8032,,
2005,1,1,69.6339,28.5990,26.4204,,
2005,1,2,72.2172,28.5990,26.4204,,
2005,1,3,84.4881,28.5990,26.4204,,
2005,1,4,77.2756,28.5990,26.4204,,
2005,1,5,79.1127,28.5990,26.4204,,
2005,1,6,88.7797,28.5990,26.4204,,
2005,1,7,88.4047,28.5990,26.4204,,
2005,1,8,87.1043,28.5990,26.4204,,
2005,1,9,92.1214,28.5990,26.4204,,
2005,1,10,92.3943,28.5990,26.4204,,
2005,1,11,90.6716,28.5990,26.4204,,
2005,1,12,85.5297,28.5990,26.4204,,
2005,1,13,85.9506,28.5990,26.4204,,
2005,1,14,88.8172,28.5990,26.4204,,
2005,1,15,88.8047,28.5990,26.4204,,
2005,1,16,85.9714,28.5990,26.4204,,
2005,1,17,82.8708,28.5990,26.4204,,
2005,1,18,80.7977,28.5990,26.4204,,
2005,1,19,78.6059,28.5990,26.4204,,
2005,1,20,79.9047,28.5990,26.4204,,
2005,1,21,79.6964,28.5990,26.4204,,
2005,1,22,82.0881,28.5990,26.4204,,
2005,1,23,79.5172,28.5990,26.4204,,
